stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1990,0.028,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1991,0.03,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1992,0.03,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1993,0.026,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1994,0.024,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1995,0.025,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1996,0.028,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1997,0.028,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1998,0.016,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,1999,0.024,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2000,0.025,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2001,0.024,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2002,0.017,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2003,0.022,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2004,0.023,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2005,0.025,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2006,0.025,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2007,0.023,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2008,0.027,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2009,0.036,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2010,0.037,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,F-1/T,2011,,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1900,178804,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1901,178544,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1902,178259,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1903,177943,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1904,177595,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1905,177215,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1906,176826,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1907,176428,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1908,176024,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1909,175613,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1910,175166,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1911,174683,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1912,174163,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1913,173604,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1914,173008,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1915,172373,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1916,171700,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1917,170578,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1918,169081,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1919,167093,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1920,165937,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1921,164969,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1922,163817,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1923,162970,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1924,161713,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1925,160438,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1926,159048,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1927,157815,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1928,156341,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1929,155008,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1930,153607,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1931,152059,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1932,150938,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1933,149740,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1934,148554,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1935,147066,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1936,145316,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1937,143804,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1938,142302,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1939,140867,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1940,139264,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1941,137927,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1942,136535,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1943,134697,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1944,132653,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1945,130507,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1946,128162,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1947,125753,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1948,124062,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1949,122236,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1950,120608,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1951,119162,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1952,117320,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1953,116085,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1954,115129,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1955,114095,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1956,113324,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1957,112465,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1958,112142,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1959,112702,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1960,113564,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1961,114826,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1962,117268,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1963,120342,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1964,124625,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1965,129830,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1966,136099,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1967,143409,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1968,149289,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1969,155109,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1970,159117,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1971,163461,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1972,168902,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1973,173542,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1974,178043,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1975,179436,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1976,176479,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1977,166863,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1978,165216,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1979,164610,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1980,157523,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1981,155108,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1982,153177,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1983,147775,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1984,144216,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1985,140349,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1986,134469,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1987,128737,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1988,124548,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1989,121772,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1990,119233,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1991,116773,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1992,114912,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1993,114145,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1994,112799,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1995,110589,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1996,106824,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1997,102798,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1998,99603,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,1999,96766,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2000,92142,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2001,87301,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2002,85518,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2003,85931,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2004,86324,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2005,85741,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2006,83508,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2007,80139,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2008,75949,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2009,70773,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2010,64500,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,SSB-MT,2011,60957,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1900,527154,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1901,526350,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1902,525466,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1903,524500,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1904,523455,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1905,522334,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1906,521184,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1907,520004,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1908,518796,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1909,517557,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1910,516226,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1911,514798,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1912,513275,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1913,511653,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1914,509933,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1915,508115,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1916,506201,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1917,503286,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1918,499466,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1919,494632,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1920,491655,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1921,489005,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1922,485873,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1923,483450,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1924,480052,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1925,476546,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1926,472791,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1927,469419,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1928,465418,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1929,461674,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1930,457704,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1931,453412,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1932,450114,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1933,446605,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1934,443073,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1935,438792,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1936,433842,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1937,429607,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1938,425412,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1939,421328,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1940,416841,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1941,412930,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1942,408861,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1943,403620,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1944,397607,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1945,391248,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1946,384463,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1947,378025,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1948,373593,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1949,368810,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1950,364570,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1951,360805,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1952,356052,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1953,353120,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1954,351184,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1955,349342,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1956,348603,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1957,347684,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1958,349225,,,,,,
SABLEFPCOAST,NWFSC-SABLEFPCOAST-1900-2011-STACHURA,Sablefish Pacific Coast,TB-MT,1959,353663,,,,,,
