"","stockid","assessid","stocklong","tsid","tsyear","tsvalue","west_east"
"17368","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1969,615.91,"NWFSC"
"17369","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1970,314.55,"NWFSC"
"17370","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1971,120.05,"NWFSC"
"17371","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1972,110.45,"NWFSC"
"17372","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1973,79.64,"NWFSC"
"17373","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1974,338.22,"NWFSC"
"17374","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1975,505.99,"NWFSC"
"17375","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1976,873.45,"NWFSC"
"17376","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1977,1303.89,"NWFSC"
"17377","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1978,1451.42,"NWFSC"
"17378","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1979,1631.8,"NWFSC"
"17379","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1980,1350.5,"NWFSC"
"17380","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1981,1476.67,"NWFSC"
"17381","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1982,1271.47,"NWFSC"
"17382","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1983,674.67,"NWFSC"
"17383","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1984,1413.99,"NWFSC"
"17384","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1985,1488.8,"NWFSC"
"17385","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1986,1245.97,"NWFSC"
"17386","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1987,1301.53,"NWFSC"
"17387","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1988,1423.88,"NWFSC"
"17388","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1989,1380.89,"NWFSC"
"17389","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1990,1685.77,"NWFSC"
"17390","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1991,1872.54,"NWFSC"
"17391","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1992,2129.43,"NWFSC"
"17392","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1993,1955.71,"NWFSC"
"17393","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1994,1896.46,"NWFSC"
"17394","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1995,1531.99,"NWFSC"
"17395","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1996,1757.82,"NWFSC"
"17396","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1997,1817.2,"NWFSC"
"17397","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1998,1632.03,"NWFSC"
"17398","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",1999,1955.35,"NWFSC"
"17399","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2000,1840.83,"NWFSC"
"17400","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2001,1879.41,"NWFSC"
"17401","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2002,2159.32,"NWFSC"
"17402","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2003,1593,"NWFSC"
"17403","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2004,2237.66,"NWFSC"
"17404","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2005,2395.91,"NWFSC"
"17405","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2006,1566.82,"NWFSC"
"17406","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2007,1364.1,"NWFSC"
"17407","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2008,2300.09,"NWFSC"
"17408","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2009,1146.66,"NWFSC"
"17409","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2010,1162.51,"NWFSC"
"17410","SPSDOGPCOAST","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Spotted spiny dogfish Pacific Coast","TC-MT",2011,NA,"NWFSC"
"17411","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1901,130646,"NWFSC"
"17412","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1902,130644,"NWFSC"
"17413","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1903,130643,"NWFSC"
"17414","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1904,130640,"NWFSC"
"17415","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1905,130636,"NWFSC"
"17416","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1906,130632,"NWFSC"
"17417","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1907,130626,"NWFSC"
"17418","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1908,130619,"NWFSC"
"17419","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1909,130612,"NWFSC"
"17420","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1910,130604,"NWFSC"
"17421","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1911,130594,"NWFSC"
"17422","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1912,130584,"NWFSC"
"17423","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1913,130573,"NWFSC"
"17424","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1914,130560,"NWFSC"
"17425","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1915,130548,"NWFSC"
"17426","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1916,130534,"NWFSC"
"17427","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1917,130520,"NWFSC"
"17428","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1918,130505,"NWFSC"
"17429","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1919,130489,"NWFSC"
"17430","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1920,130472,"NWFSC"
"17431","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1921,130454,"NWFSC"
"17432","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1922,130436,"NWFSC"
"17433","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1923,130417,"NWFSC"
"17434","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1924,130397,"NWFSC"
"17435","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1925,130376,"NWFSC"
"17436","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1926,130354,"NWFSC"
"17437","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1927,130333,"NWFSC"
"17438","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1928,130310,"NWFSC"
"17439","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1929,130287,"NWFSC"
"17440","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1930,130263,"NWFSC"
"17441","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1931,130238,"NWFSC"
"17442","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1932,130213,"NWFSC"
"17443","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1933,130187,"NWFSC"
"17444","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1934,130155,"NWFSC"
"17445","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1935,130123,"NWFSC"
"17446","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1936,130091,"NWFSC"
"17447","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1937,130059,"NWFSC"
"17448","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1938,130029,"NWFSC"
"17449","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1939,129996,"NWFSC"
"17450","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1940,129956,"NWFSC"
"17451","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1941,129906,"NWFSC"
"17452","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1942,129833,"NWFSC"
"17453","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1943,129750,"NWFSC"
"17454","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1944,129558,"NWFSC"
"17455","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1945,129283,"NWFSC"
"17456","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1946,128955,"NWFSC"
"17457","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1947,128805,"NWFSC"
"17458","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1948,128782,"NWFSC"
"17459","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1949,128683,"NWFSC"
"17460","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1950,128574,"NWFSC"
"17461","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1951,128477,"NWFSC"
"17462","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1952,128269,"NWFSC"
"17463","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1953,128158,"NWFSC"
"17464","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1954,128131,"NWFSC"
"17465","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1955,128060,"NWFSC"
"17466","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1956,127991,"NWFSC"
"17467","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1957,127439,"NWFSC"
"17468","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1958,127255,"NWFSC"
"17469","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1959,127066,"NWFSC"
"17470","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1960,126803,"NWFSC"
"17471","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1961,126487,"NWFSC"
"17472","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1962,126200,"NWFSC"
"17473","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1963,126072,"NWFSC"
"17474","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1964,125905,"NWFSC"
"17475","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1965,125817,"NWFSC"
"17476","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1966,125555,"NWFSC"
"17477","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1967,124732,"NWFSC"
"17478","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1968,123861,"NWFSC"
"17479","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1969,122419,"NWFSC"
"17480","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1970,122072,"NWFSC"
"17481","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1971,121617,"NWFSC"
"17482","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1972,121064,"NWFSC"
"17483","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1973,119880,"NWFSC"
"17484","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1974,117637,"NWFSC"
"17485","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1975,116643,"NWFSC"
"17486","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1976,115039,"NWFSC"
"17487","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1977,114381,"NWFSC"
"17488","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1978,113425,"NWFSC"
"17489","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1979,112661,"NWFSC"
"17490","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1980,111438,"NWFSC"
"17491","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1981,110644,"NWFSC"
"17492","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1982,109521,"NWFSC"
"17493","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1983,108263,"NWFSC"
"17494","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1984,106716,"NWFSC"
"17495","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1985,104786,"NWFSC"
"17496","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1986,102421,"NWFSC"
"17497","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1987,100439,"NWFSC"
"17498","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1988,98742.2,"NWFSC"
"17499","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1989,97252.5,"NWFSC"
"17500","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1990,94541.5,"NWFSC"
"17501","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1991,92298.5,"NWFSC"
"17502","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1992,90438.9,"NWFSC"
"17503","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1993,88688.5,"NWFSC"
"17504","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1994,86646.2,"NWFSC"
"17505","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1995,84870.6,"NWFSC"
"17506","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1996,83916.2,"NWFSC"
"17507","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1997,83222.9,"NWFSC"
"17508","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1998,82661.4,"NWFSC"
"17509","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",1999,82298.4,"NWFSC"
"17510","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",2000,82244.4,"NWFSC"
"17511","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",2001,82180.8,"NWFSC"
"17512","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",2002,82320.3,"NWFSC"
"17513","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",2003,82280.6,"NWFSC"
"17514","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",2004,82185,"NWFSC"
"17515","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","SSB-MT",2005,82150.9,"NWFSC"
"17516","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1901,230500,"NWFSC"
"17517","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1902,230498,"NWFSC"
"17518","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1903,230495,"NWFSC"
"17519","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1904,230489,"NWFSC"
"17520","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1905,230483,"NWFSC"
"17521","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1906,230475,"NWFSC"
"17522","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1907,230464,"NWFSC"
"17523","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1908,230452,"NWFSC"
"17524","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1909,230438,"NWFSC"
"17525","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1910,230424,"NWFSC"
"17526","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1911,230407,"NWFSC"
"17527","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1912,230388,"NWFSC"
"17528","SSTHORNHPCOAST","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Shortspine thornyhead Pacific Coast","TB-MT",1913,230368,"NWFSC"
