stockid,assessid,stocklong,tsid,tsyear,tsvalue,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2000,378,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2001,611,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2002,577,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2003,651,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2004,735,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2005,2414,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2006,2414,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2007,6706,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2008,5853,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,ACL-MT,2009,5278,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,1999,960,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2000,700,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2001,1120,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2002,745,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2003,841,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2004,1385,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2005,2922,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2006,2716,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2007,6706,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2008,5853,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,OFL-MT,2009,5278,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,1994,2416,#lingcod stocks aggregated,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,1995,1889,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,1996,2074,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,1997,2007,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,1998,934,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,1999,1060,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2000,525,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2001,533,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2002,1070,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2003,1493,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2004,611,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2005,819,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2006,929,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2007,760,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2008,676,,,,,,,,,,,,,,,,,
LINGCODSPCOAST,NWFSC-LINGCODSPCOAST-1928-2009-STACHURA,Lingcod Southern Pacific Coast,TC-MT,2009,581,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,ACL-MT,2009,1349,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,ACL-MT,2010,1349,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1915,0,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1916,19.621,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1917,39.2421,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1918,58.8631,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1919,78.4841,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1920,98.1052,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1921,117.726,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1922,137.347,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1923,156.968,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1924,176.589,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1925,196.21,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1926,215.831,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1927,235.452,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1928,255.073,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1929,274.694,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1930,294.315,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1931,313.937,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1932,333.558,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1933,353.179,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1934,372.8,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1935,392.421,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1936,412.042,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1937,431.663,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1938,451.284,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1939,470.905,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1940,490.526,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1941,510.147,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1942,529.768,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1943,549.389,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1944,569.01,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1945,588.631,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1946,608.252,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1947,627.873,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1948,647.494,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1949,667.115,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1950,367.576,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1951,264.313,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1952,298.892,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1953,913.729,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1954,333.471,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1955,948.781,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1956,422.049,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1957,365.207,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1958,379.891,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1959,517.259,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1960,315.945,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1961,1568.35,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1962,878.676,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1963,994.728,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1964,972.465,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1965,553.258,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1966,681.626,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1967,677.362,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1968,1191.78,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1969,771.625,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1970,428.207,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1971,186.63,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1972,287.997,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1973,294.155,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1974,287.524,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1975,325.418,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1976,891.939,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1977,898.097,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1978,1453.72,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1979,1542.78,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1980,998.517,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1981,3212.68,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1982,2165.5,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1983,1676.59,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1984,862.636,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1985,1242.94,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1986,1026.14,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1987,1177.54,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1988,759.738,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1989,838.303,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1990,661.036,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1991,563.925,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1992,334.053,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1993,523.062,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1994,735.481,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1995,367.39,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1996,1474.01,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1997,1721,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1998,782,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,1999,1177,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2000,1351,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2001,860,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2002,313,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2003,848,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2004,373,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2005,615,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2006,742,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2007,,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2008,,,,,,,,,,,,,,,,,,
LNOSESKAPCOAST,NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH,Longnose skate Pacific Coast,TC-MT,2009,1455,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,1995,6000,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,1996,6000,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,1997,6000,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,1998,4531,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,1999,4531,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,2000,4531,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,2001,2656,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,2002,2656,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,2003,2656,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,2004,2656,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,ACL-MT,2005,2656,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,1995,7000,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,1996,7000,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,1997,7000,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,1998,4531,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,1999,4531,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,2000,4531,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,2001,2851,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,2002,2851,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,2003,2851,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,2004,2851,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,OFL-MT,2005,2851,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,TC-MT,1962,,,,,,,,,,,,,,,,,,
LSTHORNHPCOAST,NWFSC-LSTHORNHPCOAST-1962-2005-STANTON,Longspine thornyhead Pacific Coast,TC-MT,1963,,,,,,,,,,,,,,,,,,
