"","stockid","assessid","stocklong","tsid","tsyear","tsvalue"
"11709","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",1995,"811"
"11710","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",1996,"843"
"11711","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",1997,"773"
"11712","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",1998,"398"
"11713","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",1999,"484"
"11714","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2000,"255"
"11715","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2001,"233"
"11716","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2002,"615"
"11717","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2003,"1072"
"11718","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2004,"193"
"11719","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2005,"360"
"11720","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2006,"410"
"11721","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2007,"253"
"11722","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2008,"171"
"11723","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Lingcod Southern Pacific Coast","TL-MT",2009,""
"11724","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1915,"0"
"11725","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1916,"0.0004"
"11726","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1917,"0.0007"
"11727","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1918,"0.0011"
"11728","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1919,"0.0014"
"11729","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1920,"0.0018"
"11730","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1921,"0.0021"
"11731","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1922,"0.0025"
"11732","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1923,"0.0028"
"11733","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1924,"0.0032"
"11734","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1925,"0.0036"
"11735","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1926,"0.0039"
"11736","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1927,"0.0043"
"11737","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1928,"0.0047"
"11738","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1929,"0.005"
"11739","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1930,"0.0054"
"11740","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1931,"0.0058"
"11741","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1932,"0.0062"
"11742","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1933,"0.0065"
"11743","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1934,"0.0069"
"11744","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1935,"0.0073"
"11745","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1936,"0.0077"
"11746","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1937,"0.0081"
"11747","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1938,"0.0085"
"11748","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1939,"0.0089"
"11749","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1940,"0.0093"
"11750","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1941,"0.0097"
"11751","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1942,"0.0101"
"11752","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1943,"0.0105"
"11753","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1944,"0.0109"
"11754","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1945,"0.0113"
"11755","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1946,"0.0117"
"11756","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1947,"0.0121"
"11757","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1948,"0.0126"
"11758","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1949,"0.013"
"11759","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1950,"0.0072"
"11760","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1951,"0.0052"
"11761","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1952,"0.0058"
"11762","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1953,"0.0178"
"11763","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1954,"0.0065"
"11764","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1955,"0.0186"
"11765","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1956,"0.0083"
"11766","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1957,"0.0072"
"11767","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1958,"0.0075"
"11768","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1959,"0.0102"
"11769","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1960,"0.0062"
"11770","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1961,"0.031"
"11771","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1962,"0.0177"
"11772","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1963,"0.0201"
"11773","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1964,"0.0198"
"11774","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1965,"0.0114"
"11775","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1966,"0.014"
"11776","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1967,"0.0139"
"11777","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1968,"0.0245"
"11778","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1969,"0.016"
"11779","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1970,"0.0089"
"11780","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1971,"0.0039"
"11781","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1972,"0.0059"
"11782","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1973,"0.006"
"11783","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1974,"0.0059"
"11784","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1975,"0.0066"
"11785","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1976,"0.0181"
"11786","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1977,"0.0183"
"11787","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1978,"0.0299"
"11788","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1979,"0.0323"
"11789","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1980,"0.0213"
"11790","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1981,"0.0688"
"11791","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1982,"0.0485"
"11792","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1983,"0.0384"
"11793","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1984,"0.02"
"11794","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1985,"0.0286"
"11795","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1986,"0.0236"
"11796","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1987,"0.027"
"11797","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1988,"0.0174"
"11798","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1989,"0.0191"
"11799","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1990,"0.015"
"11800","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1991,"0.0127"
"11801","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1992,"0.0075"
"11802","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1993,"0.0116"
"11803","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1994,"0.0163"
"11804","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1995,"0.0082"
"11805","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1996,"0.0326"
"11806","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1997,"0.0605"
"11807","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1998,"0.0285"
"11808","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",1999,"0.0433"
"11809","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2000,"0.0507"
"11810","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2001,"0.033"
"11811","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2002,"0.0121"
"11812","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2003,"0.0323"
"11813","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2004,"0.0142"
"11814","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2005,"0.0232"
"11815","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2006,"0.0279"
"11816","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","ER-ratio",2007,"0.0216"
"11817","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1915,"7034.32"
"11818","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1916,"7034.32"
"11819","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1917,"7031.97"
"11820","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1918,"7027.31"
"11821","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1919,"7020.39"
"11822","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1920,"7011.31"
"11823","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1921,"7000.18"
"11824","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1922,"6987.1"
"11825","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1923,"6972.22"
"11826","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1924,"6955.69"
"11827","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1925,"6937.66"
"11828","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1926,"6918.28"
"11829","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1927,"6897.72"
"11830","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1928,"6876.1"
"11831","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1929,"6853.58"
"11832","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1930,"6830.25"
"11833","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1931,"6806.21"
"11834","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1932,"6781.53"
"11835","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1933,"6756.25"
"11836","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1934,"6730.41"
"11837","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1935,"6704.01"
"11838","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1936,"6677.07"
"11839","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1937,"6649.57"
"11840","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1938,"6621.5"
"11841","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1939,"6592.85"
"11842","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1940,"6563.62"
"11843","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1941,"6533.8"
"11844","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1942,"6503.4"
"11845","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1943,"6472.42"
"11846","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1944,"6440.88"
"11847","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1945,"6408.81"
"11848","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1946,"6376.23"
"11849","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1947,"6343.15"
"11850","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1948,"6309.61"
"11851","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1949,"6275.63"
"11852","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1950,"6241.24"
"11853","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1951,"6243.73"
"11854","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1952,"6259.48"
"11855","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1953,"6271.91"
"11856","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1954,"6212.85"
"11857","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1955,"6222.77"
"11858","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1956,"6160.93"
"11859","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1957,"6161.6"
"11860","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1958,"6169.04"
"11861","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1959,"6174.63"
"11862","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1960,"6163.91"
"11863","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1961,"6176.55"
"11864","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1962,"6042.2"
"11865","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1963,"5990.46"
"11866","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1964,"5926.68"
"11867","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1965,"5867.76"
"11868","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1966,"5860.02"
"11869","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1967,"5839.8"
"11870","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1968,"5822.68"
"11871","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1969,"5749.15"
"11872","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1970,"5727.21"
"11873","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1971,"5747.33"
"11874","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1972,"5796.99"
"11875","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1973,"5836.05"
"11876","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1974,"5874.65"
"11877","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1975,"5913.33"
"11878","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1976,"5945.94"
"11879","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1977,"5910.28"
"11880","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1978,"5871.31"
"11881","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1979,"5765.55"
"11882","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1980,"5648.75"
"11883","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1981,"5595.65"
"11884","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1982,"5288.96"
"11885","LNOSESKAPCOAST","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Longnose skate Pacific Coast","SSB-MT",1983,"5110.92"
